"","DATE","PRCP","Source.PRCP","TMAX","Source.TMAX","TMIN","Source.TMIN"
"15982",2006-05-04,0,"Measured",18.3,"Measured",4.4,"Measured"
"15983",2006-05-05,0,"Measured",11.1,"Measured",-1.1,"Measured"
"15984",2006-05-06,0,"Measured",17.8,"Measured",3.9,"Measured"
"15985",2006-05-07,0,"Measured",21.1,"Measured",6.1,"Measured"
"15986",2006-05-08,0,"Measured",21.7,"Measured",11.1,"Measured"
"15987",2006-05-09,12.2,"Measured",16.1,"Measured",11.1,"Measured"
"15988",2006-05-10,0,"Measured",21.1,"Measured",8.9,"Measured"
"15989",2006-05-11,28.4,"Measured",11.1,"Measured",-0.6,"Measured"
"15990",2006-05-12,3.3,"Measured",7.8,"Measured",0.6,"Measured"
"15991",2006-05-13,2.5,"Measured",11.1,"Measured",3.9,"Measured"
"15992",2006-05-14,2.5,"Measured",11.7,"Measured",7.2,"Measured"
"15993",2006-05-15,5.1,"Measured",16.1,"Measured",8.3,"Measured"
"15994",2006-05-16,0,"Measured",20,"Measured",7.8,"Measured"
"15995",2006-05-17,10.2,"Measured",19.4,"Measured",6.1,"Measured"
"15996",2006-05-18,0,"Measured",15.6,"Measured",3.9,"Measured"
"15997",2006-05-19,0,"Measured",17.8,"Measured",0.6,"Measured"
"15998",2006-05-20,0,"Measured",24.4,"Measured",-0.6,"Measured"
"15999",2006-05-21,0,"Measured",23.3,"Measured",2.8,"Measured"
"16000",2006-05-22,0,"Measured",20,"Measured",5,"Measured"
"16001",2006-05-23,0,"Measured",24.4,"Measured",8.3,"Measured"
"16002",2006-05-24,15.7,"Measured",27.2,"Measured",12.2,"Measured"
"16003",2006-05-25,10.2,"Measured",24.4,"Measured",15.6,"Measured"
"16004",2006-05-26,0,"Measured",28.9,"Measured",9.4,"Measured"
"16005",2006-05-27,0,"Measured",27.8,"Measured",16.7,"Measured"
"16006",2006-05-28,0,"Measured",32.2,"Measured",19.4,"Measured"
"16007",2006-05-29,7.1,"Measured",32.2,"Measured",18.9,"Measured"
"16008",2006-05-30,4.3,"Measured",25.6,"Measured",17.2,"Measured"
"16009",2006-05-31,0,"Measured",25.6,"Measured",12.2,"Measured"
"22432",2006-06-01,0,"Gap-Filled",27.8,"Measured",13.9,"Measured"
"22433",2006-06-02,4.3,"Gap-Filled",26.7,"Measured",10.6,"Measured"
"22434",2006-06-03,0,"Gap-Filled",25,"Measured",9.4,"Measured"
"22435",2006-06-04,0,"Gap-Filled",25.6,"Measured",11.7,"Measured"
"16014",2006-06-05,3,"Measured",27.8,"Measured",13.9,"Measured"
"22437",2006-06-06,6.1,"Gap-Filled",24.4,"Measured",14.4,"Measured"
"22438",2006-06-07,0,"Gap-Filled",28.9,"Measured",13.9,"Measured"
"22439",2006-06-08,0,"Gap-Filled",28.9,"Measured",12.8,"Measured"
"16018",2006-06-09,6.9,"Measured",20,"Measured",8.3,"Measured"
"22441",2006-06-10,10.2,"Gap-Filled",19.4,"Measured",7.8,"Measured"
"22442",2006-06-11,0,"Gap-Filled",19.4,"Measured",5,"Measured"
"22443",2006-06-12,0,"Gap-Filled",22.8,"Measured",8.9,"Measured"
"22444",2006-06-13,0,"Gap-Filled",26.7,"Measured",12.2,"Measured"
"16023",2006-06-14,6.9,"Measured",24.4,"Measured",11.1,"Measured"
"22446",2006-06-15,0,"Gap-Filled",26.7,"Measured",15,"Measured"
"22447",2006-06-16,0,"Gap-Filled",31.7,"Measured",21.7,"Measured"
"16026",2006-06-17,6.4,"Measured",31.7,"Measured",20.6,"Measured"
"16027",2006-06-18,2.8,"Measured",27.2,"Measured",15,"Measured"
"22450",2006-06-19,0,"Gap-Filled",25,"Measured",11.7,"Measured"
"16029",2006-06-20,0,"Measured",24.4,"Measured",16.1,"Measured"
"16030",2006-06-21,2.8,"Measured",27.2,"Measured",15.6,"Measured"
"22453",2006-06-22,0,"Gap-Filled",26.7,"Measured",8.3,"Measured"
"22454",2006-06-23,0,"Gap-Filled",25,"Measured",11.1,"Measured"
"16033",2006-06-24,0,"Measured",25,"Measured",12.2,"Measured"
"16034",2006-06-25,85.1,"Measured",24.4,"Measured",12.2,"Measured"
"16035",2006-06-26,0,"Measured",22.2,"Measured",11.7,"Measured"
"22458",2006-06-27,0,"Gap-Filled",25,"Measured",11.1,"Measured"
"16037",2006-06-28,0,"Measured",23.3,"Measured",10,"Measured"
"22460",2006-06-29,0,"Gap-Filled",26.7,"Measured",13.3,"Measured"
"22461",2006-06-30,0,"Gap-Filled",29.4,"Measured",16.7,"Measured"
"16040",2006-07-01,0,"Measured",31.1,"Measured",17.2,"Measured"
"16041",2006-07-02,0,"Measured",29.4,"Measured",17.8,"Measured"
"16042",2006-07-03,0,"Measured",29.4,"Measured",16.1,"Measured"
"16043",2006-07-04,0,"Measured",26.1,"Measured",10,"Measured"
"16044",2006-07-05,0,"Measured",26.1,"Measured",12.2,"Measured"
"16045",2006-07-06,0,"Measured",27.2,"Measured",13.3,"Measured"
"16046",2006-07-07,0,"Measured",28.9,"Measured",12.2,"Measured"
"16047",2006-07-08,0,"Measured",29.4,"Measured",16.1,"Measured"
"16048",2006-07-09,0,"Measured",31.1,"Measured",12.8,"Measured"
"16049",2006-07-10,0,"Measured",25,"Measured",13.3,"Measured"
"16050",2006-07-11,47.5,"Measured",19.4,"Measured",14.4,"Measured"
"16051",2006-07-12,0,"Measured",28.9,"Measured",15,"Measured"
"16052",2006-07-13,0,"Measured",29.4,"Measured",18.3,"Measured"
"16053",2006-07-14,0,"Measured",30.6,"Measured",18.3,"Measured"
"16054",2006-07-15,0,"Measured",33.9,"Measured",20.6,"Measured"
"16055",2006-07-16,0,"Measured",33.3,"Measured",21.1,"Measured"
"16056",2006-07-17,0,"Measured",33.9,"Measured",15,"Measured"
"16057",2006-07-18,0,"Measured",28.9,"Measured",11.7,"Measured"
"16058",2006-07-19,27.2,"Measured",27.2,"Measured",16.7,"Measured"
"16059",2006-07-20,0,"Measured",29.4,"Measured",16.1,"Measured"
"16060",2006-07-21,0,"Measured",22.2,"Measured",12.8,"Measured"
"16061",2006-07-22,2.5,"Measured",26.1,"Measured",11.7,"Measured"
"16062",2006-07-23,0,"Measured",28.3,"Measured",17.8,"Measured"
"16063",2006-07-24,0,"Measured",30.6,"Measured",18.9,"Measured"
"16064",2006-07-25,13.2,"Measured",31.7,"Measured",19.4,"Measured"
"16065",2006-07-26,0,"Measured",30,"Measured",19.4,"Measured"
"16066",2006-07-27,13.2,"Measured",30,"Measured",17.8,"Measured"
"16067",2006-07-28,0,"Measured",32.8,"Measured",19.4,"Measured"
"16068",2006-07-29,0,"Measured",32.8,"Measured",22.2,"Measured"
"16069",2006-07-30,0,"Measured",31.1,"Measured",19.4,"Measured"
"16070",2006-07-31,0,"Measured",35.6,"Measured",23.3,"Measured"
"16071",2006-08-01,0,"Measured",34.4,"Measured",22.2,"Measured"
"16072",2006-08-02,0,"Measured",32.2,"Measured",16.7,"Measured"
"22495",2006-08-03,0,"Gap-Filled",28.9,"Measured",15,"Measured"
"22496",2006-08-04,0,"Gap-Filled",31.1,"Measured",14.4,"Measured"
"16075",2006-08-05,16,"Measured",27.2,"Measured",17.8,"Measured"
"16076",2006-08-06,3.8,"Measured",27.8,"Measured",16.1,"Measured"
"22499",2006-08-07,0,"Gap-Filled",26.7,"Measured",13.9,"Measured"
"22500",2006-08-08,0,"Gap-Filled",26.1,"Measured",11.1,"Measured"
"16079",2006-08-09,4.3,"Measured",28.3,"Measured",13.3,"Measured"
"16080",2006-08-10,0,"Measured",26.1,"Measured",16.7,"Measured"
"22503",2006-08-11,0,"Gap-Filled",23.9,"Measured",11.7,"Measured"
"22504",2006-08-12,0,"Gap-Filled",26.7,"Measured",12.2,"Measured"
"16083",2006-08-13,0,"Measured",27.2,"Measured",16.7,"Measured"
"22506",2006-08-14,0,"Gap-Filled",25.6,"Measured",12.2,"Measured"
"22507",2006-08-15,0,"Gap-Filled",26.7,"Measured",10,"Measured"
"22508",2006-08-16,0,"Gap-Filled",28.9,"Measured",12.8,"Measured"
"16087",2006-08-17,1.8,"Measured",21.7,"Measured",14.4,"Measured"
"16088",2006-08-18,14.2,"Measured",25,"Measured",16.1,"Measured"
"16089",2006-08-19,0,"Measured",26.1,"Measured",11.1,"Measured"
"22512",2006-08-20,0,"Gap-Filled",25.6,"Measured",12.2,"Measured"
"22513",2006-08-21,0,"Gap-Filled",26.7,"Measured",13.3,"Measured"
"22514",2006-08-22,0,"Gap-Filled",27.8,"Measured",13.3,"Measured"
"16093",2006-08-23,77.5,"Measured",27.8,"Measured",15,"Measured"
"16094",2006-08-24,22.9,"Measured",23.9,"Measured",16.7,"Measured"
"16095",2006-08-25,10.2,"Measured",23.9,"Measured",18.3,"Measured"
"22518",2006-08-26,0,"Gap-Filled",24.4,"Measured",17.2,"Measured"
"22519",2006-08-27,0,"Gap-Filled",25.6,"Measured",14.4,"Measured"
"16098",2006-08-28,2.5,"Measured",21.1,"Measured",13.3,"Measured"
"22521",2006-08-29,0,"Gap-Filled",25.6,"Measured",13.9,"Measured"
"22522",2006-08-30,0,"Gap-Filled",25,"Measured",10.6,"Measured"
"22523",2006-08-31,0,"Gap-Filled",23.9,"Measured",11.1,"Measured"
"16102",2006-09-01,0,"Measured",24.4,"Measured",10.6,"Measured"
"16103",2006-09-02,0,"Measured",23.9,"Measured",10,"Measured"
"16104",2006-09-03,24.6,"Measured",25,"Measured",8.9,"Measured"
"16105",2006-09-04,4.8,"Measured",20,"Measured",12.8,"Measured"
"16106",2006-09-05,0,"Measured",26.1,"Measured",12.8,"Measured"
"16107",2006-09-06,0,"Measured",27.8,"Measured",11.1,"Measured"
"16108",2006-09-07,0,"Measured",27.8,"Measured",13.9,"Measured"
"16109",2006-09-08,0,"Measured",27.2,"Measured",8.9,"Measured"
"16110",2006-09-09,0,"Measured",15,"Measured",9.4,"Measured"
"16111",2006-09-10,12.7,"Measured",15,"Measured",9.4,"Measured"
"16112",2006-09-11,33.5,"Measured",15,"Measured",10.6,"Measured"
"16113",2006-09-12,43.7,"Measured",15.6,"Measured",11.1,"Measured"
"16114",2006-09-13,0,"Measured",17.8,"Measured",6.7,"Measured"
"16115",2006-09-14,0,"Measured",22.8,"Measured",8.3,"Measured"
"16116",2006-09-15,0,"Measured",25,"Measured",10,"Measured"
"16117",2006-09-16,0,"Measured",25.6,"Measured",16.7,"Measured"
"16118",2006-09-17,3.8,"Measured",28.3,"Measured",6.7,"Measured"
"16119",2006-09-18,0,"Measured",18.9,"Measured",6.7,"Measured"
"16120",2006-09-19,0,"Measured",11.7,"Measured",1.7,"Measured"
"16121",2006-09-20,0,"Measured",15.6,"Measured",1.7,"Measured"
"16122",2006-09-21,6.4,"Measured",18.9,"Measured",6.1,"Measured"
"16123",2006-09-22,0,"Measured",20.6,"Measured",8.9,"Measured"
"16124",2006-09-23,7.1,"Measured",17.8,"Measured",9.4,"Measured"
"16125",2006-09-24,0,"Measured",17.8,"Measured",5.6,"Measured"
"16126",2006-09-25,0,"Measured",20,"Measured",2.8,"Measured"
"16127",2006-09-26,0,"Measured",21.1,"Measured",6.7,"Measured"
"16128",2006-09-27,0,"Measured",15.6,"Measured",2.8,"Measured"
"16129",2006-09-28,0,"Measured",14.4,"Measured",1.1,"Measured"
"16130",2006-09-29,0,"Measured",15,"Measured",3.3,"Measured"
"16131",2006-09-30,0,"Measured",18.9,"Measured",2.8,"Measured"
"16132",2006-10-01,0,"Measured",23.3,"Measured",4.4,"Measured"
"16133",2006-10-02,2.5,"Measured",28.9,"Measured",10.6,"Measured"
"16134",2006-10-03,29.5,"Measured",25,"Measured",10,"Measured"
"16135",2006-10-04,0,"Measured",17.2,"Measured",1.7,"Measured"
"16136",2006-10-05,0,"Measured",15,"Measured",0,"Measured"
"16137",2006-10-06,0,"Measured",17.8,"Measured",2.2,"Measured"
"16138",2006-10-07,0,"Measured",21.1,"Measured",6.1,"Measured"
"16139",2006-10-08,0,"Measured",24.4,"Measured",10,"Measured"
"16140",2006-10-09,0,"Measured",15,"Measured",4.4,"Measured"
"16141",2006-10-10,7.6,"Measured",13.3,"Measured",3.9,"Measured"
"16142",2006-10-11,2.8,"Measured",8.3,"Measured",-4.4,"Measured"
"16143",2006-10-12,0,"Measured",2.2,"Measured",-3.9,"Measured"
"16144",2006-10-13,0,"Measured",5.6,"Measured",-4.4,"Measured"
"16145",2006-10-14,0,"Measured",8.9,"Measured",-4.4,"Measured"
"16146",2006-10-15,0,"Measured",15,"Measured",-2.8,"Measured"
"16147",2006-10-16,17,"Measured",12.2,"Measured",6.1,"Measured"
"16148",2006-10-17,0,"Measured",13.3,"Measured",5.6,"Measured"
"16149",2006-10-18,3.8,"Measured",8.3,"Measured",1.1,"Measured"
"16150",2006-10-19,0,"Measured",4.4,"Measured",-3.3,"Measured"
"16151",2006-10-20,0,"Measured",9.4,"Measured",-3.9,"Measured"
"16152",2006-10-21,17.5,"Measured",5.6,"Measured",-3.9,"Measured"
"16153",2006-10-22,0,"Measured",3.3,"Measured",-2.8,"Measured"
"16154",2006-10-23,0,"Measured",3.3,"Measured",-5,"Measured"
"16155",2006-10-24,0,"Measured",7.2,"Measured",-5,"Measured"
"16156",2006-10-25,0,"Measured",9.4,"Measured",-3.9,"Measured"
"16157",2006-10-26,0.5,"Measured",10,"Measured",-4.4,"Measured"
"16158",2006-10-27,0,"Measured",8.9,"Measured",1.1,"Measured"
"16159",2006-10-28,0,"Measured",11.1,"Measured",-3.3,"Measured"
"16160",2006-10-29,0,"Measured",12.8,"Measured",1.1,"Measured"
"16161",2006-10-30,0,"Measured",20,"Measured",-1.7,"Measured"
"16162",2006-10-31,0,"Measured",5.6,"Measured",-7.2,"Measured"
"16163",2006-11-01,0,"Measured",5,"Measured",-7.8,"Measured"
"22586",2006-11-02,0,"Gap-Filled",0.6,"Measured",-9.4,"Measured"
"16165",2006-11-03,0,"Measured",3.9,"Measured",-9.4,"Measured"
"16166",2006-11-04,0,"Measured",6.7,"Measured",-1.7,"Measured"
"16167",2006-11-05,0,"Measured",14.4,"Measured",0.6,"Measured"
"16168",2006-11-06,0,"Measured",10.6,"Measured",2.8,"Measured"
"16169",2006-11-07,0,"Measured",15,"Measured",3.9,"Measured"
"16170",2006-11-08,0,"Measured",21.7,"Measured",6.1,"Measured"
"16171",2006-11-09,0,"Measured",15.6,"Measured",-1.7,"Measured"
"16172",2006-11-10,7.6,"Measured",3.3,"Measured",-2.8,"Measured"
"16173",2006-11-11,0,"Measured",3.3,"Measured",-6.1,"Measured"
"16174",2006-11-12,0,"Measured",5,"Measured",-4.4,"Measured"
"16175",2006-11-13,0,"Measured",3.3,"Measured",-0.6,"Measured"
"16176",2006-11-14,0,"Measured",3.3,"Measured",-1.7,"Measured"
"16177",2006-11-15,0,"Measured",5.6,"Measured",-1.1,"Measured"
"16178",2006-11-16,0,"Measured",3.3,"Measured",-3.3,"Measured"
"16179",2006-11-17,0,"Measured",5,"Measured",-3.3,"Measured"
"16180",2006-11-18,0,"Measured",2.8,"Measured",-2.2,"Measured"
"16181",2006-11-19,0,"Measured",6.1,"Measured",-4.4,"Measured"
"16182",2006-11-20,0,"Measured",7.2,"Measured",-4.4,"Measured"
"16183",2006-11-21,0,"Measured",11.7,"Measured",-2.8,"Measured"
"16184",2006-11-22,0,"Measured",12.2,"Measured",-1.7,"Measured"
"16185",2006-11-23,0,"Measured",14.4,"Measured",-2.2,"Measured"
"16186",2006-11-24,0,"Measured",13.3,"Measured",0.6,"Measured"
"16187",2006-11-25,0,"Measured",10.6,"Measured",2.8,"Measured"
"16188",2006-11-26,7.1,"Measured",13.9,"Measured",5,"Measured"
"16189",2006-11-27,24.1,"Measured",12.8,"Measured",5,"Measured"
"16190",2006-11-28,3.3,"Measured",14.4,"Measured",5,"Measured"
"16191",2006-11-29,0,"Measured",6.1,"Measured",-9.4,"Measured"
"16192",2006-11-30,0,"Measured",-5,"Measured",-11.7,"Measured"
"16193",2006-12-01,0,"Measured",-1.7,"Measured",-11.1,"Measured"
"16194",2006-12-02,3,"Measured",-3.3,"Measured",-13.3,"Measured"
"16195",2006-12-03,0,"Measured",-4.4,"Measured",-12.2,"Measured"
"16196",2006-12-04,0,"Measured",-2.2,"Measured",-15.6,"Measured"
"16197",2006-12-05,0,"Measured",0.6,"Measured",-14.4,"Measured"
"16198",2006-12-06,0,"Measured",-0.6,"Measured",-18.3,"Measured"
"16199",2006-12-07,0,"Measured",-8.3,"Measured",-18.3,"Measured"
"16200",2006-12-08,0,"Measured",-1.7,"Measured",-15.6,"Measured"
"16201",2006-12-09,0,"Measured",3.9,"Measured",-6.1,"Measured"
"16202",2006-12-10,0,"Measured",5.6,"Measured",-3.3,"Measured"
"16203",2006-12-11,0,"Measured",6.7,"Measured",-1.1,"Measured"
"16204",2006-12-12,0,"Measured",7.8,"Measured",-1.7,"Measured"
"16205",2006-12-13,0,"Measured",5.6,"Measured",-2.2,"Measured"
"16206",2006-12-14,0,"Measured",11.1,"Measured",-0.6,"Measured"
"16207",2006-12-15,0,"Measured",3.9,"Measured",-3.3,"Measured"
"16208",2006-12-16,0,"Measured",7.8,"Measured",-1.1,"Measured"
"16209",2006-12-17,0,"Measured",5.6,"Measured",-5.6,"Measured"
"16210",2006-12-18,0,"Measured",1.1,"Measured",-7.2,"Measured"
"16211",2006-12-19,0,"Measured",0.6,"Measured",-6.7,"Measured"
"16212",2006-12-20,4.6,"Measured",5,"Measured",-5,"Measured"
"16213",2006-12-21,9.7,"Measured",4.4,"Measured",0,"Measured"
"16214",2006-12-22,0,"Measured",5,"Measured",0,"Measured"
"16215",2006-12-23,0,"Measured",2.2,"Measured",-5.6,"Measured"
"16216",2006-12-24,0,"Measured",6.1,"Measured",-2.8,"Measured"
"16217",2006-12-25,0,"Measured",0,"Measured",-5,"Measured"
"16218",2006-12-26,0,"Measured",0.6,"Measured",-6.7,"Measured"
"16219",2006-12-27,0,"Measured",3.3,"Measured",-4.4,"Measured"
"16220",2006-12-28,0,"Measured",4.4,"Measured",-1.1,"Measured"
"16221",2006-12-29,0,"Measured",4.4,"Measured",-1.1,"Measured"
"16222",2006-12-30,4.6,"Measured",6.7,"Measured",1.7,"Measured"
"16223",2006-12-31,0,"Measured",8.3,"Measured",0,"Measured"
"16224",2007-01-01,0,"Measured",4.4,"Measured",-4.4,"Measured"
"16225",2007-01-02,0,"Measured",4.4,"Measured",-6.1,"Measured"
"16226",2007-01-03,0,"Measured",9.4,"Measured",-2.8,"Measured"
"16227",2007-01-04,0,"Measured",8.9,"Measured",-0.6,"Measured"
"16228",2007-01-05,0,"Measured",8.3,"Measured",-2.2,"Measured"
"16229",2007-01-06,0,"Measured",3.3,"Measured",-5,"Measured"
"16230",2007-01-07,0,"Measured",5.6,"Measured",-6.7,"Measured"
"16231",2007-01-08,0,"Measured",2.8,"Measured",-7.2,"Measured"
"16232",2007-01-09,0,"Measured",-2.2,"Measured",-17.8,"Measured"
"16233",2007-01-10,0,"Measured",1.7,"Measured",-14.4,"Measured"
"16234",2007-01-11,0,"Measured",7.2,"Measured",0,"Measured"
"16235",2007-01-12,0,"Measured",1.1,"Measured",-10,"Measured"
"16236",2007-01-13,1.3,"Measured",-3.9,"Measured",-17.8,"Measured"
"16237",2007-01-14,5.1,"Measured",-2.8,"Measured",-9.4,"Measured"
"16238",2007-01-15,0,"Measured",-6.1,"Measured",-17.2,"Measured"
"16239",2007-01-16,0,"Measured",-7.8,"Measured",-18.3,"Measured"
"16240",2007-01-17,0,"Measured",-4.4,"Measured",-17.8,"Measured"
"16241",2007-01-18,0,"Measured",-1.7,"Measured",-11.7,"Measured"
"16242",2007-01-19,0,"Measured",-5,"Measured",-19.4,"Measured"
"16243",2007-01-20,2.5,"Measured",-5.6,"Measured",-17.2,"Measured"
"16244",2007-01-21,3.8,"Measured",-3.9,"Measured",-17.2,"Measured"
"16245",2007-01-22,0,"Measured",-2.2,"Measured",-11.1,"Measured"
"16246",2007-01-23,0,"Measured",-4.4,"Measured",-10.6,"Measured"
"16247",2007-01-24,0,"Measured",-4.4,"Measured",-15.6,"Measured"
"16248",2007-01-25,0,"Measured",-4.4,"Measured",-16.7,"Measured"
"16249",2007-01-26,0,"Measured",5,"Measured",-9.4,"Measured"
"16250",2007-01-27,0,"Measured",-2.8,"Measured",-15,"Measured"
"16251",2007-01-28,0,"Measured",-7.2,"Measured",-16.7,"Measured"
"16252",2007-01-29,0,"Measured",-5,"Measured",-16.1,"Measured"
"16253",2007-01-30,0,"Measured",-7.2,"Measured",-21.1,"Measured"
"16254",2007-01-31,0,"Measured",-6.7,"Measured",-20.6,"Measured"
"16255",2007-02-01,0,"Measured",-5.6,"Measured",-21.1,"Measured"
"16256",2007-02-02,0,"Measured",-14.4,"Measured",-21.7,"Measured"
"16257",2007-02-03,0,"Measured",-17.2,"Measured",-26.7,"Measured"
"16258",2007-02-04,0,"Measured",-17.2,"Measured",-28.9,"Measured"
"16259",2007-02-05,0,"Measured",-16.7,"Measured",-28.3,"Measured"
"16260",2007-02-06,0,"Measured",-15,"Measured",-23.3,"Measured"
"16261",2007-02-07,0,"Measured",-10.6,"Measured",-23.3,"Measured"
"16262",2007-02-08,0,"Measured",-8.3,"Measured",-23.3,"Measured"
"16263",2007-02-09,0,"Measured",-9.4,"Measured",-23.3,"Measured"
"16264",2007-02-10,0,"Measured",-11.1,"Measured",-19.4,"Measured"
"16265",2007-02-11,2.5,"Measured",-6.7,"Measured",-20,"Measured"
"16266",2007-02-12,0,"Measured",-5.6,"Measured",-12.2,"Measured"
"16267",2007-02-13,0,"Measured",-8.3,"Measured",-20,"Measured"
"16268",2007-02-14,0,"Measured",-7.8,"Measured",-22.8,"Measured"
"16269",2007-02-15,0,"Measured",-9.4,"Measured",-22.2,"Measured"
"16270",2007-02-16,0,"Measured",-5,"Measured",-21.1,"Measured"
"16271",2007-02-17,0,"Measured",-3.3,"Measured",-15.6,"Measured"
"16272",2007-02-18,0,"Measured",-4.4,"Measured",-12.8,"Measured"
"16273",2007-02-19,0,"Measured",5.6,"Measured",-7.8,"Measured"
"16274",2007-02-20,0,"Measured",6.1,"Measured",-5,"Measured"
"16275",2007-02-21,0,"Measured",9.4,"Measured",-6.7,"Measured"
"16276",2007-02-22,0,"Measured",1.1,"Measured",-7.8,"Measured"
"16277",2007-02-23,10.2,"Measured",-1.7,"Measured",-9.4,"Measured"
"16278",2007-02-24,15.2,"Measured",1.7,"Measured",-7.8,"Measured"
"16279",2007-02-25,7.6,"Measured",0.6,"Measured",-3.9,"Measured"
"22702",2007-02-26,2.8,"Gap-Filled",0.6,"Measured",-3.3,"Measured"
"16281",2007-02-27,0,"Measured",1.7,"Measured",-5.6,"Measured"
"16282",2007-02-28,0,"Measured",0.6,"Measured",-10,"Measured"
"16283",2007-03-01,8.1,"Measured",2.8,"Measured",-3.9,"Measured"
"16284",2007-03-02,3.3,"Measured",-1.1,"Measured",-13.3,"Measured"
"16285",2007-03-03,0,"Measured",-4.4,"Measured",-15.6,"Measured"
"16286",2007-03-04,0,"Measured",-1.1,"Measured",-12.8,"Measured"
"16287",2007-03-05,0,"Measured",-4.4,"Measured",-16.7,"Measured"
"16288",2007-03-06,2.5,"Measured",-5.6,"Measured",-15.6,"Measured"
"16289",2007-03-07,0,"Measured",-4.4,"Measured",-14.4,"Measured"
"16290",2007-03-08,0,"Measured",2.2,"Measured",-11.1,"Measured"
"16291",2007-03-09,0,"Measured",7.8,"Measured",-3.3,"Measured"
"16292",2007-03-10,0,"Measured",7.2,"Measured",-7.2,"Measured"
"16293",2007-03-11,0,"Measured",10,"Measured",0,"Measured"
"16294",2007-03-12,0,"Measured",12.8,"Measured",1.7,"Measured"
"16295",2007-03-13,0,"Measured",17.8,"Measured",3.3,"Measured"
"16296",2007-03-14,0,"Measured",13.3,"Measured",-4.4,"Measured"
"16297",2007-03-15,0,"Measured",6.1,"Measured",-6.7,"Measured"
"16298",2007-03-16,0,"Measured",1.1,"Measured",-7.8,"Measured"
"16299",2007-03-17,0,"Measured",3.3,"Measured",-6.1,"Measured"
"16300",2007-03-18,0,"Measured",7.8,"Measured",-1.7,"Measured"
"16301",2007-03-19,0,"Measured",11.7,"Measured",-6.7,"Measured"
"16302",2007-03-20,2.5,"Measured",6.1,"Measured",-7.2,"Measured"
"16303",2007-03-21,27.7,"Measured",15,"Measured",-0.6,"Measured"
"16304",2007-03-22,0,"Measured",12.2,"Measured",0.6,"Measured"
"16305",2007-03-23,0,"Measured",14.4,"Measured",0.6,"Measured"
"16306",2007-03-24,2.5,"Measured",18.9,"Measured",6.7,"Measured"
"16307",2007-03-25,0,"Measured",25,"Measured",13.9,"Measured"
"16308",2007-03-26,0,"Measured",26.7,"Measured",12.8,"Measured"
"16309",2007-03-27,5.1,"Measured",16.7,"Measured",5,"Measured"
"16310",2007-03-28,0,"Measured",7.8,"Measured",3.9,"Measured"
"16311",2007-03-29,0,"Measured",11.7,"Measured",3.3,"Measured"
"16312",2007-03-30,0,"Measured",9.4,"Measured",3.3,"Measured"
"16313",2007-03-31,30.5,"Measured",11.7,"Measured",3.3,"Measured"
"16314",2007-04-01,0,"Measured",14.4,"Measured",1.7,"Measured"
"16315",2007-04-02,28.2,"Measured",13.9,"Measured",2.8,"Measured"
"16316",2007-04-03,0,"Measured",11.1,"Measured",-4.4,"Measured"
"22739",2007-04-04,0,"Gap-Filled",-1.1,"Measured",-6.7,"Measured"
"16318",2007-04-05,0,"Measured",2.2,"Measured",-7.8,"Measured"
"16319",2007-04-06,0,"Measured",0.6,"Measured",-7.8,"Measured"
"16320",2007-04-07,0,"Measured",-1.1,"Measured",-6.7,"Measured"
"16321",2007-04-08,0,"Measured",1.7,"Measured",-3.3,"Measured"
"16322",2007-04-09,0,"Measured",6.7,"Measured",-6.1,"Measured"
"16323",2007-04-10,6.4,"Measured",10,"Measured",-3.3,"Measured"
"16324",2007-04-11,6.4,"Measured",0.6,"Measured",-4.4,"Measured"
"16325",2007-04-12,0,"Measured",3.3,"Measured",-3.3,"Measured"
"16326",2007-04-13,0,"Measured",9.4,"Measured",-2.2,"Measured"
"16327",2007-04-14,0,"Measured",12.2,"Measured",-1.7,"Measured"
"16328",2007-04-15,0,"Measured",15,"Measured",-2.2,"Measured"
"16329",2007-04-16,0,"Measured",17.8,"Measured",1.7,"Measured"
"16330",2007-04-17,0,"Measured",16.7,"Measured",1.1,"Measured"
"16331",2007-04-18,0,"Measured",8.3,"Measured",2.2,"Measured"
"16332",2007-04-19,0,"Measured",17.8,"Measured",1.1,"Measured"
"16333",2007-04-20,0,"Measured",21.1,"Measured",4.4,"Measured"
"16334",2007-04-21,0,"Measured",22.2,"Measured",11.7,"Measured"
"16335",2007-04-22,11.2,"Measured",28.3,"Measured",12.8,"Measured"
"16336",2007-04-23,0,"Measured",20.6,"Measured",6.1,"Measured"
"16337",2007-04-24,14.5,"Measured",17.2,"Measured",6.7,"Measured"
"16338",2007-04-25,5.1,"Measured",13.3,"Measured",3.9,"Measured"
"16339",2007-04-26,7.4,"Measured",7.8,"Measured",3.3,"Measured"
"16340",2007-04-27,0,"Measured",15,"Measured",5,"Measured"
"16341",2007-04-28,0,"Measured",22.2,"Measured",4.4,"Measured"
"16342",2007-04-29,0,"Measured",28.9,"Measured",2.8,"Measured"
"16343",2007-04-30,5.8,"Measured",18.9,"Measured",7.8,"Measured"
"16344",2007-05-01,0,"Measured",23.3,"Measured",5,"Measured"
"16345",2007-05-02,0,"Measured",17.8,"Measured",5,"Measured"
"16346",2007-05-03,0,"Measured",19.4,"Measured",2.2,"Measured"
"16347",2007-05-04,0,"Measured",19.4,"Measured",9.4,"Measured"
"16348",2007-05-05,0,"Measured",20,"Measured",5.6,"Measured"
